Date,Close
8/31/2015 16:00:00,92.37
9/1/2015 16:00:00,89.05
9/2/2015 16:00:00,90.43
9/3/2015 16:00:00,91.65
9/4/2015 16:00:00,90.53
9/8/2015 16:00:00,92.9
9/9/2015 16:00:00,89.97
9/10/2015 16:00:00,89.68
9/11/2015 16:00:00,91.35
9/14/2015 16:00:00,90.94
9/15/2015 16:00:00,92.11
9/16/2015 16:00:00,92.73
9/17/2015 16:00:00,93.21
9/18/2015 16:00:00,92.15
9/21/2015 16:00:00,93.05
9/22/2015 16:00:00,92.07
9/23/2015 16:00:00,92.14
9/24/2015 16:00:00,91.12
9/25/2015 16:00:00,91.3
9/28/2015 16:00:00,88.35
9/29/2015 16:00:00,88.76
9/30/2015 16:00:00,90.12
10/1/2015 16:00:00,90.73
10/2/2015 16:00:00,92.07
10/5/2015 16:00:00,94.33
10/6/2015 16:00:00,93.92
10/7/2015 16:00:00,95.18
10/8/2015 16:00:00,95.87
10/9/2015 16:00:00,95.82
10/12/2015 16:00:00,96.64
10/13/2015 16:00:00,95.93
10/14/2015 16:00:00,95.03
10/15/2015 16:00:00,97.16
10/16/2015 16:00:00,97.64
10/19/2015 16:00:00,97.74
10/20/2015 16:00:00,97.67
10/21/2015 16:00:00,96.6
10/22/2015 16:00:00,98.02
10/23/2015 16:00:00,99.79
10/26/2015 16:00:00,99.63
10/27/2015 16:00:00,98.43
10/28/2015 16:00:00,100.09
10/29/2015 16:00:00,100.59
10/30/2015 16:00:00,98.99
11/2/2015 16:00:00,99.38
11/3/2015 16:00:00,100.12
11/4/2015 16:00:00,100.52
11/5/2015 16:00:00,100.69
11/6/2015 16:00:00,101.5
11/9/2015 16:00:00,100.47
11/10/2015 16:00:00,100.65
11/11/2015 16:00:00,100.88
11/12/2015 16:00:00,98.28
11/13/2015 16:00:00,96.86
11/16/2015 16:00:00,98.3
11/17/2015 16:00:00,98.07
11/18/2015 16:00:00,99.16
11/19/2015 16:00:00,98.93
11/20/2015 16:00:00,99.5
11/23/2015 16:00:00,99.37
11/24/2015 16:00:00,98.5
11/25/2015 16:00:00,98.16
11/27/2015 16:00:00,98.67
11/30/2015 16:00:00,97.92
12/1/2015 16:00:00,97.93
12/2/2015 16:00:00,97.1
12/3/2015 16:00:00,95.96
12/4/2015 16:00:00,98.7
12/7/2015 16:00:00,97.82
12/8/2015 16:00:00,98.18
12/9/2015 16:00:00,97.82
12/10/2015 16:00:00,97.61
12/11/2015 16:00:00,94.83
12/14/2015 16:00:00,96.3
12/15/2015 16:00:00,98.43
12/16/2015 16:00:00,100.04
12/17/2015 16:00:00,99.33
12/18/2015 16:00:00,96.29
12/21/2015 16:00:00,97.04
12/22/2015 16:00:00,97.54
12/23/2015 16:00:00,98.73
12/24/2015 16:00:00,98.59
12/28/2015 16:00:00,98.53
12/29/2015 16:00:00,99.72
12/30/2015 16:00:00,98.87
12/31/2015 16:00:00,97.36
1/4/2016 16:00:00,94.81
1/5/2016 16:00:00,94.99
1/6/2016 16:00:00,93.35
1/7/2016 16:00:00,91.64
1/8/2016 16:00:00,89.89
1/11/2016 16:00:00,90.58
1/12/2016 16:00:00,91.44
1/13/2016 16:00:00,89.19
1/14/2016 16:00:00,90.71
1/15/2016 16:00:00,88.71
1/19/2016 16:00:00,86.22
1/20/2016 16:00:00,85.13
1/21/2016 16:00:00,86.12
1/22/2016 16:00:00,88
1/25/2016 16:00:00,86.77
1/26/2016 16:00:00,87
1/27/2016 16:00:00,84.81
1/28/2016 16:00:00,83.43
1/29/2016 16:00:00,89.03
2/1/2016 16:00:00,88.63
2/2/2016 16:00:00,85.93
2/3/2016 16:00:00,86.47
2/4/2016 16:00:00,86.33
2/5/2016 16:00:00,82.76
2/8/2016 16:00:00,80.65
2/9/2016 16:00:00,81.97
2/10/2016 16:00:00,83.31
2/11/2016 16:00:00,82.11
2/12/2016 16:00:00,84.89
2/16/2016 16:00:00,86.18
2/17/2016 16:00:00,87.21
2/18/2016 16:00:00,86.04
2/19/2016 16:00:00,86.79
2/22/2016 16:00:00,87.82
2/23/2016 16:00:00,86.21
2/24/2016 16:00:00,86.42
2/25/2016 16:00:00,87.42
2/26/2016 16:00:00,87.57
2/29/2016 16:00:00,86.92
3/1/2016 16:00:00,90.1
3/2/2016 16:00:00,89.89
3/3/2016 16:00:00,89.74
3/4/2016 16:00:00,90.05
3/7/2016 16:00:00,88.3
3/8/2016 16:00:00,86.85
3/9/2016 16:00:00,87.18
3/10/2016 16:00:00,86.89
3/11/2016 16:00:00,88.58
3/14/2016 16:00:00,88.87
3/15/2016 16:00:00,89.36
3/16/2016 16:00:00,90.01
3/17/2016 16:00:00,91.41
3/18/2016 16:00:00,92.31
3/21/2016 16:00:00,92.35
3/22/2016 16:00:00,91.76
3/23/2016 16:00:00,92.13
3/24/2016 16:00:00,91.91
3/28/2016 16:00:00,91.24
3/29/2016 16:00:00,92.78
3/30/2016 16:00:00,93.81
3/31/2016 16:00:00,94.5
4/1/2016 16:00:00,95.87
4/4/2016 16:00:00,95.05
4/5/2016 16:00:00,94.35
4/6/2016 16:00:00,94.75
4/7/2016 16:00:00,93.51
4/8/2016 16:00:00,93.79
4/11/2016 16:00:00,93.47
4/12/2016 16:00:00,93.86
4/13/2016 16:00:00,95.75
4/14/2016 16:00:00,96.17
4/15/2016 16:00:00,96.68
4/18/2016 16:00:00,97.67
4/19/2016 16:00:00,97.24
4/20/2016 16:00:00,97.9
4/21/2016 16:00:00,97.54
4/22/2016 16:00:00,97.45
4/25/2016 16:00:00,96.98
4/26/2016 16:00:00,97.27
4/27/2016 16:00:00,98.38
4/28/2016 16:00:00,97.18
4/29/2016 16:00:00,96.99
5/2/2016 16:00:00,97.77
5/3/2016 16:00:00,96.45
5/4/2016 16:00:00,96.25
5/5/2016 16:00:00,96.19
5/6/2016 16:00:00,96.68
5/9/2016 16:00:00,96.72
5/10/2016 16:00:00,97.64
5/11/2016 16:00:00,96.41
5/12/2016 16:00:00,95.85
5/13/2016 16:00:00,95.36
5/16/2016 16:00:00,96.15
5/17/2016 16:00:00,95.6
5/18/2016 16:00:00,95.63
5/19/2016 16:00:00,94.7
5/20/2016 16:00:00,95.47
5/23/2016 16:00:00,95.08
5/24/2016 16:00:00,96.48
5/25/2016 16:00:00,96.45
5/26/2016 16:00:00,96.38
5/27/2016 16:00:00,97.18
5/31/2016 16:00:00,95.9
6/1/2016 16:00:00,96.41
6/2/2016 16:00:00,96.88
6/3/2016 16:00:00,96.03
6/6/2016 16:00:00,96.64
6/7/2016 16:00:00,96.68
6/8/2016 16:00:00,97.99
6/9/2016 16:00:00,97.02
6/10/2016 16:00:00,95.21
6/13/2016 16:00:00,94.19
6/14/2016 16:00:00,94.11
6/15/2016 16:00:00,93.34
6/16/2016 16:00:00,94.08
6/17/2016 16:00:00,93.29
6/20/2016 16:00:00,94.35
6/21/2016 16:00:00,95.11
6/22/2016 16:00:00,94.06
6/23/2016 16:00:00,95.71
6/24/2016 16:00:00,91.47
6/27/2016 16:00:00,89.07
6/28/2016 16:00:00,90.42
6/29/2016 16:00:00,92.13
6/30/2016 16:00:00,88.06
7/1/2016 16:00:00,88.85
7/5/2016 16:00:00,88.24
7/6/2016 16:00:00,86.83
7/7/2016 16:00:00,87.81
7/8/2016 16:00:00,88.56
7/11/2016 16:00:00,88.75
7/12/2016 16:00:00,90
7/13/2016 16:00:00,90.34
7/14/2016 16:00:00,91.45
7/15/2016 16:00:00,90.93
7/18/2016 16:00:00,91.6
7/19/2016 16:00:00,92.38
7/20/2016 16:00:00,93.3
7/21/2016 16:00:00,92.46
7/22/2016 16:00:00,93.66
7/25/2016 16:00:00,93
7/26/2016 16:00:00,93.43
7/27/2016 16:00:00,93.75
7/28/2016 16:00:00,96.01
7/29/2016 16:00:00,95.24
8/1/2016 16:00:00,95.07
8/2/2016 16:00:00,95.25
8/3/2016 16:00:00,95.08
8/4/2016 16:00:00,95.91
8/5/2016 16:00:00,96.88
8/8/2016 16:00:00,96.78
8/9/2016 16:00:00,96.7
8/10/2016 16:00:00,96.29
8/11/2016 16:00:00,96.53
8/12/2016 16:00:00,96.12
8/15/2016 16:00:00,96.44
8/16/2016 16:00:00,95.62
8/17/2016 16:00:00,95.59
8/18/2016 16:00:00,95.27
8/19/2016 16:00:00,95.22
8/22/2016 16:00:00,95.79
8/23/2016 16:00:00,96.29
8/24/2016 16:00:00,95.53
8/25/2016 16:00:00,95.59
8/26/2016 16:00:00,96.47
8/29/2016 16:00:00,96.78
8/30/2016 16:00:00,97.09
8/31/2016 16:00:00,96.63
9/1/2016 16:00:00,97.62
9/2/2016 16:00:00,97.89
9/6/2016 16:00:00,98.79
9/7/2016 16:00:00,99.57
9/8/2016 16:00:00,99.98
9/9/2016 16:00:00,98.15
9/12/2016 16:00:00,100.11
9/13/2016 16:00:00,99.39
9/14/2016 16:00:00,98.71
9/15/2016 16:00:00,99.47
9/16/2016 16:00:00,99.36
9/19/2016 16:00:00,99.68
9/20/2016 16:00:00,100.49
9/21/2016 16:00:00,101.26
9/22/2016 16:00:00,102.12
9/23/2016 16:00:00,101.66
9/26/2016 16:00:00,101.16
9/27/2016 16:00:00,101.45
9/28/2016 16:00:00,101.51
9/29/2016 16:00:00,100.61
9/30/2016 16:00:00,101.77
10/3/2016 16:00:00,101.88
10/4/2016 16:00:00,101.22
10/5/2016 16:00:00,102.4
10/6/2016 16:00:00,102.94
10/7/2016 16:00:00,102.25
10/10/2016 16:00:00,102.65
10/11/2016 16:00:00,101.35
10/12/2016 16:00:00,101.36
10/13/2016 16:00:00,100.65
10/14/2016 16:00:00,100.88
10/17/2016 16:00:00,100.85
10/18/2016 16:00:00,101.73
10/19/2016 16:00:00,102.73
10/20/2016 16:00:00,102.55
10/21/2016 16:00:00,102.85
10/24/2016 16:00:00,103.19
10/25/2016 16:00:00,102.88
10/26/2016 16:00:00,103.22
10/27/2016 16:00:00,103.6
10/28/2016 16:00:00,106.9
10/31/2016 16:00:00,107.02
11/1/2016 16:00:00,104.96
11/2/2016 16:00:00,104
11/3/2016 16:00:00,103.78
11/4/2016 16:00:00,103.03
11/7/2016 16:00:00,105.96
11/8/2016 16:00:00,105.7
11/9/2016 16:00:00,106.19
11/10/2016 16:00:00,104.5
11/11/2016 16:00:00,104.62
11/14/2016 16:00:00,101.14
11/15/2016 16:00:00,102.48
11/16/2016 16:00:00,104
11/17/2016 16:00:00,104.45
11/18/2016 16:00:00,104.78
11/21/2016 16:00:00,105.94
11/22/2016 16:00:00,105.93
11/23/2016 16:00:00,104.56
11/25/2016 16:00:00,105.73
11/28/2016 16:00:00,103.36
11/29/2016 16:00:00,103.82
11/30/2016 16:00:00,102.2
12/1/2016 16:00:00,100.18
12/2/2016 16:00:00,101.1
12/5/2016 16:00:00,103.55
12/6/2016 16:00:00,102
12/7/2016 16:00:00,105.25
12/8/2016 16:00:00,104.82
12/9/2016 16:00:00,104.41
12/12/2016 16:00:00,103.28
12/13/2016 16:00:00,103.32
12/14/2016 16:00:00,103.28
12/15/2016 16:00:00,104.35
12/16/2016 16:00:00,103.43
12/19/2016 16:00:00,103.54
12/20/2016 16:00:00,104.54
12/21/2016 16:00:00,104.17
12/22/2016 16:00:00,104.31
12/23/2016 16:00:00,104.71
12/27/2016 16:00:00,104.8
12/28/2016 16:00:00,103.68
12/29/2016 16:00:00,103.77
12/30/2016 16:00:00,103.25
1/3/2017 16:00:00,105.39
1/4/2017 16:00:00,106.39
1/5/2017 16:00:00,106.99
1/6/2017 16:00:00,107.76
1/9/2017 16:00:00,107.55
1/10/2017 16:00:00,107.32
1/11/2017 16:00:00,107.81
1/12/2017 16:00:00,108.71
1/13/2017 16:00:00,108.7
1/17/2017 16:00:00,108.4
1/18/2017 16:00:00,108.66
1/19/2017 16:00:00,108.53
1/20/2017 16:00:00,109.96
1/23/2017 16:00:00,109.63
1/24/2017 16:00:00,109.92
1/25/2017 16:00:00,110.19
1/26/2017 16:00:00,109.38
1/27/2017 16:00:00,109.84
1/30/2017 16:00:00,109.3
1/31/2017 16:00:00,106.33
2/1/2017 16:00:00,105
2/2/2017 16:00:00,105.14
2/3/2017 16:00:00,106.58
2/6/2017 16:00:00,106.59
2/7/2017 16:00:00,106.6
2/8/2017 16:00:00,106.72
2/9/2017 16:00:00,107.3
2/10/2017 16:00:00,107.27
2/13/2017 16:00:00,108.28
2/14/2017 16:00:00,108.88
2/15/2017 16:00:00,109.66
2/16/2017 16:00:00,109.3
2/17/2017 16:00:00,109.42
2/21/2017 16:00:00,110.16
2/22/2017 16:00:00,109.44
2/23/2017 16:00:00,110.74
2/24/2017 16:00:00,111
2/27/2017 16:00:00,110.57
2/28/2017 16:00:00,110.46
3/1/2017 16:00:00,112.31
3/2/2017 16:00:00,111.33
3/3/2017 16:00:00,111.74
3/6/2017 16:00:00,111.36
3/7/2017 16:00:00,110.96
3/8/2017 16:00:00,110.98
3/9/2017 16:00:00,110.79
3/10/2017 16:00:00,111.21
3/13/2017 16:00:00,111.53
3/14/2017 16:00:00,110.49
3/15/2017 16:00:00,112.02
3/16/2017 16:00:00,112.67
3/17/2017 16:00:00,112.83
3/20/2017 16:00:00,112.41
3/21/2017 16:00:00,110.71
3/22/2017 16:00:00,111.45
3/23/2017 16:00:00,111.6
3/24/2017 16:00:00,111.98
3/27/2017 16:00:00,111.94
3/28/2017 16:00:00,112.47
3/29/2017 16:00:00,112.06
3/30/2017 16:00:00,112.67
3/31/2017 16:00:00,112.47
4/3/2017 16:00:00,112.24
4/4/2017 16:00:00,112.09
4/5/2017 16:00:00,112.07
4/6/2017 16:00:00,112.43
4/7/2017 16:00:00,112.24
4/10/2017 16:00:00,112.32
4/11/2017 16:00:00,112.11
4/12/2017 16:00:00,111.47
4/13/2017 16:00:00,111.22
4/17/2017 16:00:00,112.67
4/18/2017 16:00:00,112.52
4/19/2017 16:00:00,112.29
4/20/2017 16:00:00,114.59
4/21/2017 16:00:00,114.27
4/24/2017 16:00:00,115.7
4/25/2017 16:00:00,116.13
4/26/2017 16:00:00,116.17
4/27/2017 16:00:00,117.1
4/28/2017 16:00:00,116.32
5/1/2017 16:00:00,116.37
5/2/2017 16:00:00,118.12
5/3/2017 16:00:00,117.33
5/4/2017 16:00:00,117.92
5/5/2017 16:00:00,117.5
5/8/2017 16:00:00,116.61
5/9/2017 16:00:00,116.41
5/10/2017 16:00:00,116.65
5/11/2017 16:00:00,116.53
5/12/2017 16:00:00,117.13
5/15/2017 16:00:00,118.21
5/16/2017 16:00:00,118.49
5/17/2017 16:00:00,116.8
5/18/2017 16:00:00,116.24
5/19/2017 16:00:00,117.58
5/22/2017 16:00:00,119
5/23/2017 16:00:00,119.6
5/24/2017 16:00:00,120.7
5/25/2017 16:00:00,121.92
5/26/2017 16:00:00,121.63
5/30/2017 16:00:00,121.65
5/31/2017 16:00:00,122.88
6/1/2017 16:00:00,123.4
6/2/2017 16:00:00,125.2
6/5/2017 16:00:00,125.9
6/6/2017 16:00:00,125.24
6/7/2017 16:00:00,125.19
6/8/2017 16:00:00,124.76
6/9/2017 16:00:00,123.04
6/12/2017 16:00:00,120.76
6/13/2017 16:00:00,122.32
6/14/2017 16:00:00,122.5
6/15/2017 16:00:00,121.42
6/16/2017 16:00:00,121.96
6/19/2017 16:00:00,123.09
6/20/2017 16:00:00,122.93
6/21/2017 16:00:00,123.1
6/22/2017 16:00:00,123.3
6/23/2017 16:00:00,124.01
6/26/2017 16:00:00,123.52
6/27/2017 16:00:00,122.74
6/28/2017 16:00:00,124.81
6/29/2017 16:00:00,121.51
6/30/2017 16:00:00,121.45
7/3/2017 16:00:00,120.78
7/5/2017 16:00:00,121.98
7/6/2017 16:00:00,120.8
7/7/2017 16:00:00,122.2
7/10/2017 16:00:00,122.73
7/11/2017 16:00:00,124.23
7/12/2017 16:00:00,125.28
7/13/2017 16:00:00,125.47
7/14/2017 16:00:00,127.01
7/17/2017 16:00:00,127.43
7/18/2017 16:00:00,127.73
7/19/2017 16:00:00,128.04
7/20/2017 16:00:00,128.47
7/21/2017 16:00:00,129.27
7/24/2017 16:00:00,129.52
7/25/2017 16:00:00,129.98
7/26/2017 16:00:00,130.99
7/27/2017 16:00:00,128.93
7/28/2017 16:00:00,127.91
7/31/2017 16:00:00,127.8
8/1/2017 16:00:00,129.49
8/2/2017 16:00:00,130.61
8/3/2017 16:00:00,129.89
8/4/2017 16:00:00,129.82
8/7/2017 16:00:00,130.38
8/8/2017 16:00:00,129.84
8/9/2017 16:00:00,129.72
8/10/2017 16:00:00,127.67
8/11/2017 16:00:00,128.55
8/14/2017 16:00:00,131.09
8/15/2017 16:00:00,131.58
8/16/2017 16:00:00,132.37
8/17/2017 16:00:00,130.88
8/18/2017 16:00:00,131.14
8/21/2017 16:00:00,131.94
8/22/2017 16:00:00,133.8
8/23/2017 16:00:00,133.07
8/24/2017 16:00:00,132.96
8/25/2017 16:00:00,132.75
8/28/2017 16:00:00,133.85
8/29/2017 16:00:00,133.84
8/30/2017 16:00:00,133.8
8/31/2017 16:00:00,133.3
9/1/2017 16:00:00,133.24
9/5/2017 16:00:00,132.66
9/6/2017 16:00:00,132.89
9/7/2017 16:00:00,136.53
9/8/2017 16:00:00,137.22
9/11/2017 16:00:00,141.99
9/12/2017 16:00:00,142.42
9/13/2017 16:00:00,140.1
9/14/2017 16:00:00,141.47
9/15/2017 16:00:00,141.58
9/18/2017 16:00:00,141.4
9/19/2017 16:00:00,142.49
9/20/2017 16:00:00,142.24
9/21/2017 16:00:00,141.72
9/22/2017 16:00:00,141.89
9/25/2017 16:00:00,138.57
9/26/2017 16:00:00,138.37
9/27/2017 16:00:00,139.67
9/28/2017 16:00:00,140.2
9/29/2017 16:00:00,141.2
10/2/2017 16:00:00,141.82
10/3/2017 16:00:00,143.02
10/4/2017 16:00:00,142.09
10/5/2017 16:00:00,143.75
10/6/2017 16:00:00,143.52
10/9/2017 16:00:00,144.55
10/10/2017 16:00:00,145.65
10/11/2017 16:00:00,146.85
10/12/2017 16:00:00,146.74
10/13/2017 16:00:00,147.34
10/16/2017 16:00:00,146.22
10/17/2017 16:00:00,145.93
10/18/2017 16:00:00,146.19
10/19/2017 16:00:00,144.98
10/20/2017 16:00:00,145.38
10/23/2017 16:00:00,145.56
10/24/2017 16:00:00,145.8
10/25/2017 16:00:00,146.24
10/26/2017 16:00:00,146.59
10/27/2017 16:00:00,148.52
10/30/2017 16:00:00,148.95
10/31/2017 16:00:00,148.77
11/1/2017 16:00:00,148.89
11/2/2017 16:00:00,148.25
11/3/2017 16:00:00,149.29
11/6/2017 16:00:00,150.09
11/7/2017 16:00:00,149.97
11/8/2017 16:00:00,149.97
11/9/2017 16:00:00,149.29
11/10/2017 16:00:00,149.54
11/13/2017 16:00:00,149.69
11/14/2017 16:00:00,149.95
11/15/2017 16:00:00,148.33
11/16/2017 16:00:00,150.33
11/17/2017 16:00:00,149.02
11/20/2017 16:00:00,149.56
11/21/2017 16:00:00,152.51
11/22/2017 16:00:00,151.25
11/24/2017 13:00:00,152.74
11/27/2017 16:00:00,152.97
11/28/2017 16:00:00,154.19
11/29/2017 16:00:00,148.35
11/30/2017 16:00:00,150.47
12/1/2017 16:00:00,149.69
12/4/2017 16:00:00,143.43
12/5/2017 16:00:00,145.13
12/6/2017 16:00:00,147.42
12/7/2017 16:00:00,149.45
12/8/2017 16:00:00,149.89
12/11/2017 16:00:00,150.88
12/12/2017 16:00:00,152.5
12/13/2017 16:00:00,151.69
12/14/2017 16:00:00,151.93
12/15/2017 16:00:00,153.4
12/18/2017 16:00:00,153.12
12/19/2017 16:00:00,151.68
12/20/2017 16:00:00,151.45
12/21/2017 16:00:00,150.53
12/22/2017 16:00:00,150.85
12/26/2017 16:00:00,151.28
12/27/2017 16:00:00,151.4
12/28/2017 16:00:00,151.77
12/29/2017 16:00:00,151.36
1/2/2018 16:00:00,151.91
1/3/2018 16:00:00,153.82
1/4/2018 16:00:00,155.81
1/5/2018 16:00:00,159.04
1/8/2018 16:00:00,159.27
1/9/2018 16:00:00,159.5
1/10/2018 16:00:00,159.86
1/11/2018 16:00:00,160.92
1/12/2018 16:00:00,162.33
1/16/2018 16:00:00,162.29
1/17/2018 16:00:00,164.32
1/18/2018 16:00:00,165.48
1/19/2018 16:00:00,166.83
1/22/2018 16:00:00,168.28
1/23/2018 16:00:00,167.19
1/24/2018 16:00:00,167.01
1/25/2018 16:00:00,168.59
1/26/2018 16:00:00,170.34
1/29/2018 16:00:00,168.55
1/30/2018 16:00:00,167.19
1/31/2018 16:00:00,169
2/1/2018 16:00:00,172.93
2/2/2018 16:00:00,170.55
2/5/2018 16:00:00,164.59
2/6/2018 16:00:00,169.28
2/7/2018 16:00:00,168.73
2/8/2018 16:00:00,160.62
2/9/2018 16:00:00,165.2
2/12/2018 16:00:00,168.19
2/13/2018 16:00:00,170.12
2/14/2018 16:00:00,172.52
2/15/2018 16:00:00,174.69
2/16/2018 16:00:00,175.65
2/20/2018 16:00:00,175.35
2/21/2018 16:00:00,172.32
2/22/2018 16:00:00,172.95
2/23/2018 16:00:00,175.76
2/26/2018 16:00:00,177.87
2/27/2018 16:00:00,175.93
2/28/2018 16:00:00,175.76
3/1/2018 16:00:00,173.49
3/2/2018 16:00:00,175.02
3/5/2018 16:00:00,178.53
3/6/2018 16:00:00,177.53
3/7/2018 16:00:00,179.21
3/8/2018 16:00:00,179.25
3/9/2018 16:00:00,183.24
3/12/2018 16:00:00,182.54
3/13/2018 16:00:00,181.01
3/14/2018 16:00:00,180.12
3/15/2018 16:00:00,180.95
3/16/2018 16:00:00,182.55
3/19/2018 16:00:00,180.58
3/20/2018 16:00:00,182.51
3/21/2018 16:00:00,180.75
3/22/2018 16:00:00,175.52
3/23/2018 16:00:00,171.83
3/26/2018 16:00:00,177.17
3/27/2018 16:00:00,172.52
3/28/2018 16:00:00,170.35
3/29/2018 16:00:00,175.16
4/2/2018 16:00:00,171.6
4/3/2018 16:00:00,172.47
4/4/2018 16:00:00,173.69
4/5/2018 16:00:00,175.8
4/6/2018 16:00:00,169.7
4/9/2018 16:00:00,170.34
4/10/2018 16:00:00,174.72
4/11/2018 16:00:00,172.36
