Date,Close
12/22/2015 16:00:00,60.54
12/23/2015 16:00:00,61.09
12/24/2015 16:00:00,60.83
12/28/2015 16:00:00,60.75
12/29/2015 16:00:00,61.61
12/30/2015 16:00:00,61.68
12/31/2015 16:00:00,61.3
1/4/2016 16:00:00,61.46
1/5/2016 16:00:00,62.92
1/6/2016 16:00:00,63.55
1/7/2016 16:00:00,65.03
1/8/2016 16:00:00,63.54
1/11/2016 16:00:00,64.22
1/12/2016 16:00:00,63.62
1/13/2016 16:00:00,61.92
1/14/2016 16:00:00,63.06
1/15/2016 16:00:00,61.93
1/19/2016 16:00:00,62.56
1/20/2016 16:00:00,60.84
1/21/2016 16:00:00,61.88
1/22/2016 16:00:00,62.69
1/25/2016 16:00:00,63.45
1/26/2016 16:00:00,64
1/27/2016 16:00:00,63.95
1/28/2016 16:00:00,64.22
1/29/2016 16:00:00,66.36
2/1/2016 16:00:00,67.5
2/2/2016 16:00:00,66.86
2/3/2016 16:00:00,66.27
2/4/2016 16:00:00,66.42
2/5/2016 16:00:00,67
2/8/2016 16:00:00,66.9
2/9/2016 16:00:00,65.81
2/10/2016 16:00:00,65.79
2/11/2016 16:00:00,65.32
2/12/2016 16:00:00,66.18
2/16/2016 16:00:00,65.9
2/17/2016 16:00:00,66.11
2/18/2016 16:00:00,64.12
2/19/2016 16:00:00,64.66
2/22/2016 16:00:00,65.63
2/23/2016 16:00:00,66.48
2/24/2016 16:00:00,67.12
2/25/2016 16:00:00,68.04
2/26/2016 16:00:00,66.51
2/29/2016 16:00:00,66.34
3/1/2016 16:00:00,66.46
3/2/2016 16:00:00,66.21
3/3/2016 16:00:00,66.14
3/4/2016 16:00:00,66.78
3/7/2016 16:00:00,67.89
3/8/2016 16:00:00,68.04
3/9/2016 16:00:00,67.53
3/10/2016 16:00:00,67.41
3/11/2016 16:00:00,67.17
3/14/2016 16:00:00,67.36
3/15/2016 16:00:00,68.09
3/16/2016 16:00:00,67.99
3/17/2016 16:00:00,67.45
3/18/2016 16:00:00,66.95
3/21/2016 16:00:00,67.97
3/22/2016 16:00:00,67.87
3/23/2016 16:00:00,67.46
3/24/2016 16:00:00,68
3/28/2016 16:00:00,68.12
3/29/2016 16:00:00,68.03
3/30/2016 16:00:00,68.8
3/31/2016 16:00:00,68.49
4/1/2016 16:00:00,69.06
4/4/2016 16:00:00,69.1
4/5/2016 16:00:00,68.64
4/6/2016 16:00:00,69.04
4/7/2016 16:00:00,68.22
4/8/2016 16:00:00,68.06
4/11/2016 16:00:00,67.4
4/12/2016 16:00:00,68.8
4/13/2016 16:00:00,69.15
4/14/2016 16:00:00,68.8
4/15/2016 16:00:00,69.06
4/18/2016 16:00:00,69.86
4/19/2016 16:00:00,69.77
4/20/2016 16:00:00,69.21
4/21/2016 16:00:00,68.47
4/22/2016 16:00:00,68.72
4/25/2016 16:00:00,69.47
4/26/2016 16:00:00,69.3
4/27/2016 16:00:00,69.42
4/28/2016 16:00:00,68.91
4/29/2016 16:00:00,66.87
5/2/2016 16:00:00,67.59
5/3/2016 16:00:00,67
5/4/2016 16:00:00,67.19
5/5/2016 16:00:00,67.21
5/6/2016 16:00:00,68.25
5/9/2016 16:00:00,68.95
5/10/2016 16:00:00,68.79
5/11/2016 16:00:00,66.41
5/12/2016 16:00:00,66.85
5/13/2016 16:00:00,64.94
5/16/2016 16:00:00,66.02
5/17/2016 16:00:00,65.1
5/18/2016 16:00:00,63.15
5/19/2016 16:00:00,69.2
5/20/2016 16:00:00,69.86
5/23/2016 16:00:00,69.5
5/24/2016 16:00:00,70.24
5/25/2016 16:00:00,70.48
5/26/2016 16:00:00,70.85
5/27/2016 16:00:00,70.75
5/31/2016 16:00:00,70.78
6/1/2016 16:00:00,70.5
6/2/2016 16:00:00,70.95
6/3/2016 16:00:00,70.87
6/6/2016 16:00:00,71.05
6/7/2016 16:00:00,71.03
6/8/2016 16:00:00,71.28
6/9/2016 16:00:00,71.09
6/10/2016 16:00:00,71.14
6/13/2016 16:00:00,70.53
6/14/2016 16:00:00,70.95
6/15/2016 16:00:00,71.12
6/16/2016 16:00:00,71.3
6/17/2016 16:00:00,70.95
6/20/2016 16:00:00,71.1
6/21/2016 16:00:00,71.46
6/22/2016 16:00:00,71.75
6/23/2016 16:00:00,72.1
6/24/2016 16:00:00,71.96
6/27/2016 16:00:00,71.5
6/28/2016 16:00:00,71.51
6/29/2016 16:00:00,72.46
6/30/2016 16:00:00,73.02
7/1/2016 16:00:00,72.81
7/5/2016 16:00:00,73.14
7/6/2016 16:00:00,73.82
7/7/2016 16:00:00,73.53
7/8/2016 16:00:00,73.84
7/11/2016 16:00:00,74.06
7/12/2016 16:00:00,73.27
7/13/2016 16:00:00,73.62
7/14/2016 16:00:00,73.7
7/15/2016 16:00:00,73.67
7/18/2016 16:00:00,73.84
7/19/2016 16:00:00,73.66
7/20/2016 16:00:00,73.79
7/21/2016 16:00:00,73.52
7/22/2016 16:00:00,73.55
7/25/2016 16:00:00,73.75
7/26/2016 16:00:00,73.73
7/27/2016 16:00:00,73.32
7/28/2016 16:00:00,73.24
7/29/2016 16:00:00,72.97
8/1/2016 16:00:00,73.78
8/2/2016 16:00:00,73.13
8/3/2016 16:00:00,72.94
8/4/2016 16:00:00,73.3
8/5/2016 16:00:00,73.76
8/8/2016 16:00:00,73.34
8/9/2016 16:00:00,73.54
8/10/2016 16:00:00,73.95
8/11/2016 16:00:00,73.8
8/12/2016 16:00:00,73.89
8/15/2016 16:00:00,73.32
8/16/2016 16:00:00,72.89
8/17/2016 16:00:00,72.93
8/18/2016 16:00:00,74.3
8/19/2016 16:00:00,72.81
8/22/2016 16:00:00,72.7
8/23/2016 16:00:00,71.97
8/24/2016 16:00:00,72.23
8/25/2016 16:00:00,71.22
8/26/2016 16:00:00,71.14
8/29/2016 16:00:00,71.4
8/30/2016 16:00:00,71.31
8/31/2016 16:00:00,71.44
9/1/2016 16:00:00,72.84
9/2/2016 16:00:00,72.5
9/6/2016 16:00:00,73
9/7/2016 16:00:00,72.06
9/8/2016 16:00:00,71.83
9/9/2016 16:00:00,70.3
9/12/2016 16:00:00,71.94
9/13/2016 16:00:00,71.46
9/14/2016 16:00:00,71.52
9/15/2016 16:00:00,72.4
9/16/2016 16:00:00,72.87
9/19/2016 16:00:00,72.09
9/20/2016 16:00:00,71.97
9/21/2016 16:00:00,72.19
9/22/2016 16:00:00,72.27
9/23/2016 16:00:00,72.35
9/26/2016 16:00:00,71.62
9/27/2016 16:00:00,72.33
9/28/2016 16:00:00,71.79
9/29/2016 16:00:00,70.73
9/30/2016 16:00:00,72.12
10/3/2016 16:00:00,72.01
10/4/2016 16:00:00,71.75
10/5/2016 16:00:00,71.67
10/6/2016 16:00:00,69.36
10/7/2016 16:00:00,68.7
10/10/2016 16:00:00,67.98
10/11/2016 16:00:00,67.39
10/12/2016 16:00:00,67.46
10/13/2016 16:00:00,68.23
10/14/2016 16:00:00,68.45
10/17/2016 16:00:00,68.22
10/18/2016 16:00:00,68.87
10/19/2016 16:00:00,68.89
10/20/2016 16:00:00,68.73
10/21/2016 16:00:00,68.34
10/24/2016 16:00:00,69.19
10/25/2016 16:00:00,69.36
10/26/2016 16:00:00,69.59
10/27/2016 16:00:00,69.83
10/28/2016 16:00:00,69.99
10/31/2016 16:00:00,70.02
11/1/2016 16:00:00,69.3
11/2/2016 16:00:00,69.45
11/3/2016 16:00:00,69.63
11/4/2016 16:00:00,69.16
11/7/2016 16:00:00,69.78
11/8/2016 16:00:00,69.79
11/9/2016 16:00:00,71.1
11/10/2016 16:00:00,71.39
11/11/2016 16:00:00,71.23
11/14/2016 16:00:00,70.49
11/15/2016 16:00:00,71.42
11/16/2016 16:00:00,71.39
11/17/2016 16:00:00,69.19
11/18/2016 16:00:00,68.54
11/21/2016 16:00:00,69.37
11/22/2016 16:00:00,70.12
11/23/2016 16:00:00,70.83
11/25/2016 16:00:00,71.23
11/28/2016 16:00:00,71.19
11/29/2016 16:00:00,71.37
11/30/2016 16:00:00,70.43
12/1/2016 16:00:00,70.67
12/2/2016 16:00:00,70.88
12/5/2016 16:00:00,69.94
12/6/2016 16:00:00,70.36
12/7/2016 16:00:00,70.6
12/8/2016 16:00:00,70.34
12/9/2016 16:00:00,70.08
12/12/2016 16:00:00,71.67
12/13/2016 16:00:00,71.8
12/14/2016 16:00:00,71.34
12/15/2016 16:00:00,71.08
12/16/2016 16:00:00,70.98
12/19/2016 16:00:00,71.58
12/20/2016 16:00:00,71.82
12/21/2016 16:00:00,71.24
12/22/2016 16:00:00,69.59
12/23/2016 16:00:00,69.54
12/27/2016 16:00:00,69.7
12/28/2016 16:00:00,69.31
12/29/2016 16:00:00,69.26
12/30/2016 16:00:00,69.12
1/3/2017 16:00:00,68.66
1/4/2017 16:00:00,69.06
1/5/2017 16:00:00,69.21
1/6/2017 16:00:00,68.26
1/9/2017 16:00:00,68.71
1/10/2017 16:00:00,68.23
1/11/2017 16:00:00,68.53
1/12/2017 16:00:00,67.97
1/13/2017 16:00:00,67.13
1/17/2017 16:00:00,68.42
1/18/2017 16:00:00,68.11
1/19/2017 16:00:00,67.62
1/20/2017 16:00:00,67.18
1/23/2017 16:00:00,66.65
1/24/2017 16:00:00,67.4
1/25/2017 16:00:00,66.89
1/26/2017 16:00:00,66.73
1/27/2017 16:00:00,65.66
1/30/2017 16:00:00,66.42
1/31/2017 16:00:00,66.74
2/1/2017 16:00:00,66.23
2/2/2017 16:00:00,66.7
2/3/2017 16:00:00,66.5
2/6/2017 16:00:00,66.4
2/7/2017 16:00:00,66.89
2/8/2017 16:00:00,67.81
2/9/2017 16:00:00,69.08
2/10/2017 16:00:00,68.02
2/13/2017 16:00:00,67.77
2/14/2017 16:00:00,68.66
2/15/2017 16:00:00,68.69
2/16/2017 16:00:00,68.87
2/17/2017 16:00:00,69.37
2/21/2017 16:00:00,71.45
2/22/2017 16:00:00,71.71
2/23/2017 16:00:00,71.31
2/24/2017 16:00:00,72.39
2/27/2017 16:00:00,71.74
2/28/2017 16:00:00,70.93
3/1/2017 16:00:00,70.45
3/2/2017 16:00:00,70.76
3/3/2017 16:00:00,70.03
3/6/2017 16:00:00,69.88
3/7/2017 16:00:00,69.87
3/8/2017 16:00:00,69.8
3/9/2017 16:00:00,69.86
3/10/2017 16:00:00,70.1
3/13/2017 16:00:00,69.95
3/14/2017 16:00:00,70.72
3/15/2017 16:00:00,70.58
3/16/2017 16:00:00,70.44
3/17/2017 16:00:00,69.89
3/20/2017 16:00:00,69.98
3/21/2017 16:00:00,69.9
3/22/2017 16:00:00,70.25
3/23/2017 16:00:00,69.86
3/24/2017 16:00:00,69.61
3/27/2017 16:00:00,69.66
3/28/2017 16:00:00,70.32
3/29/2017 16:00:00,70.74
3/30/2017 16:00:00,71.59
3/31/2017 16:00:00,72.08
4/3/2017 16:00:00,71.83
4/4/2017 16:00:00,72.01
4/5/2017 16:00:00,71.65
4/6/2017 16:00:00,71.43
4/7/2017 16:00:00,72.9
4/10/2017 16:00:00,73.06
4/11/2017 16:00:00,73.43
4/12/2017 16:00:00,73.44
4/13/2017 16:00:00,73.15
4/17/2017 16:00:00,73.49
4/18/2017 16:00:00,73.89
4/19/2017 16:00:00,74.07
4/20/2017 16:00:00,74.8
4/21/2017 16:00:00,74.94
4/24/2017 16:00:00,74.78
4/25/2017 16:00:00,75.05
4/26/2017 16:00:00,75.43
4/27/2017 16:00:00,75.44
4/28/2017 16:00:00,75.18
5/1/2017 16:00:00,75.23
5/2/2017 16:00:00,75.52
5/3/2017 16:00:00,75.76
5/4/2017 16:00:00,76.34
5/5/2017 16:00:00,76.5
5/8/2017 16:00:00,76.12
5/9/2017 16:00:00,76.72
5/10/2017 16:00:00,76.7
5/11/2017 16:00:00,76.13
5/12/2017 16:00:00,75.71
5/15/2017 16:00:00,76.29
5/16/2017 16:00:00,75.11
5/17/2017 16:00:00,75.12
5/18/2017 16:00:00,77.54
5/19/2017 16:00:00,78.77
5/22/2017 16:00:00,78.55
5/23/2017 16:00:00,78.49
5/24/2017 16:00:00,78.15
5/25/2017 16:00:00,78.31
5/26/2017 16:00:00,78.13
5/30/2017 16:00:00,78.15
5/31/2017 16:00:00,78.6
6/1/2017 16:00:00,79.81
6/2/2017 16:00:00,79.62
6/5/2017 16:00:00,80.26
6/6/2017 16:00:00,78.93
6/7/2017 16:00:00,79.15
6/8/2017 16:00:00,78.93
6/9/2017 16:00:00,79.42
6/12/2017 16:00:00,79.24
6/13/2017 16:00:00,79.52
6/14/2017 16:00:00,79.9
6/15/2017 16:00:00,78.91
6/16/2017 16:00:00,75.24
6/19/2017 16:00:00,75.5
6/20/2017 16:00:00,75.54
6/21/2017 16:00:00,76.24
6/22/2017 16:00:00,75.52
6/23/2017 16:00:00,74.84
6/26/2017 16:00:00,75.5
6/27/2017 16:00:00,76.01
6/28/2017 16:00:00,76.51
6/29/2017 16:00:00,75.93
6/30/2017 16:00:00,75.68
7/3/2017 16:00:00,75.36
7/5/2017 16:00:00,75.32
7/6/2017 16:00:00,75.47
7/7/2017 16:00:00,75.33
7/10/2017 16:00:00,73.23
7/11/2017 16:00:00,73.47
7/12/2017 16:00:00,73.94
7/13/2017 16:00:00,75.05
7/14/2017 16:00:00,76.34
7/17/2017 16:00:00,76.37
7/18/2017 16:00:00,76.2
7/19/2017 16:00:00,75.87
7/20/2017 16:00:00,76.02
7/21/2017 16:00:00,76.15
7/24/2017 16:00:00,76.89
7/25/2017 16:00:00,78.52
7/26/2017 16:00:00,78.9
7/27/2017 16:00:00,79.78
7/28/2017 16:00:00,79.81
7/31/2017 16:00:00,79.99
8/1/2017 16:00:00,80.5
8/2/2017 16:00:00,80.53
8/3/2017 16:00:00,80.87
8/4/2017 16:00:00,80.48
8/7/2017 16:00:00,81.28
8/8/2017 16:00:00,81.59
8/9/2017 16:00:00,81.61
8/10/2017 16:00:00,80.66
8/11/2017 16:00:00,80.4
8/14/2017 16:00:00,80.7
8/15/2017 16:00:00,80.77
8/16/2017 16:00:00,80.98
8/17/2017 16:00:00,79.7
8/18/2017 16:00:00,79.31
8/21/2017 16:00:00,79.71
8/22/2017 16:00:00,80.02
8/23/2017 16:00:00,79.96
8/24/2017 16:00:00,78.34
8/25/2017 16:00:00,78.63
8/28/2017 16:00:00,78.03
8/29/2017 16:00:00,78.77
8/30/2017 16:00:00,78.54
8/31/2017 16:00:00,78.07
9/1/2017 16:00:00,78.37
9/5/2017 16:00:00,79.8
9/6/2017 16:00:00,80.08
9/7/2017 16:00:00,80.12
9/8/2017 16:00:00,78.88
9/11/2017 16:00:00,79.08
9/12/2017 16:00:00,79.61
9/13/2017 16:00:00,79.86
9/14/2017 16:00:00,79.68
9/15/2017 16:00:00,80.38
9/18/2017 16:00:00,80
9/19/2017 16:00:00,80.05
9/20/2017 16:00:00,80.5
9/21/2017 16:00:00,80.01
9/22/2017 16:00:00,79.53
9/25/2017 16:00:00,79.15
9/26/2017 16:00:00,79.39
9/27/2017 16:00:00,79.29
9/28/2017 16:00:00,78.95
9/29/2017 16:00:00,78.14
10/2/2017 16:00:00,78.45
10/3/2017 16:00:00,79.22
10/4/2017 16:00:00,79.09
10/5/2017 16:00:00,79.41
10/6/2017 16:00:00,79
10/9/2017 16:00:00,80.53
10/10/2017 16:00:00,84.13
10/11/2017 16:00:00,85.73
10/12/2017 16:00:00,86.1
10/13/2017 16:00:00,86.62
10/16/2017 16:00:00,85.74
10/17/2017 16:00:00,85.98
10/18/2017 16:00:00,86.22
10/19/2017 16:00:00,86.4
10/20/2017 16:00:00,87.44
10/23/2017 16:00:00,88.65
10/24/2017 16:00:00,87.98
10/25/2017 16:00:00,88.48
10/26/2017 16:00:00,88.62
10/27/2017 16:00:00,88.17
10/30/2017 16:00:00,86.95
10/31/2017 16:00:00,87.31
11/1/2017 16:00:00,87.94
11/2/2017 16:00:00,88.8
11/3/2017 16:00:00,89.68
11/6/2017 16:00:00,88.7
11/7/2017 16:00:00,88.95
11/8/2017 16:00:00,90.26
11/9/2017 16:00:00,90.3
11/10/2017 16:00:00,90.92
11/13/2017 16:00:00,90.99
11/14/2017 16:00:00,91.09
11/15/2017 16:00:00,89.83
11/16/2017 16:00:00,99.62
11/17/2017 16:00:00,97.47
11/20/2017 16:00:00,97.48
11/21/2017 16:00:00,96.52
11/22/2017 16:00:00,96.41
11/24/2017 13:00:00,96.62
11/27/2017 16:00:00,96.62
11/28/2017 16:00:00,96.77
11/29/2017 16:00:00,97.56
11/30/2017 16:00:00,97.23
12/1/2017 16:00:00,97.35
12/4/2017 16:00:00,97.01
12/5/2017 16:00:00,97.83
12/6/2017 16:00:00,97.28
12/7/2017 16:00:00,96.78
12/8/2017 16:00:00,96.55
12/11/2017 16:00:00,96.93
12/12/2017 16:00:00,96.7
12/13/2017 16:00:00,97.76
12/14/2017 16:00:00,97.13
12/15/2017 16:00:00,97.11
12/18/2017 16:00:00,97.9
12/19/2017 16:00:00,98.8
12/20/2017 16:00:00,98.75
12/21/2017 16:00:00,98.06
12/22/2017 16:00:00,98.21
12/26/2017 16:00:00,99.16
12/27/2017 16:00:00,99.26
12/28/2017 16:00:00,99.4
12/29/2017 16:00:00,98.75
1/2/2018 16:00:00,98.59
1/3/2018 16:00:00,99.45
1/4/2018 16:00:00,99.54
1/5/2018 16:00:00,100.13
1/8/2018 16:00:00,101.61
1/9/2018 16:00:00,100.39
1/10/2018 16:00:00,99.67
1/11/2018 16:00:00,100.02
1/12/2018 16:00:00,100.87
1/16/2018 16:00:00,100.69
1/17/2018 16:00:00,102.7
1/18/2018 16:00:00,104.3
1/19/2018 16:00:00,104.59
1/22/2018 16:00:00,105.45
1/23/2018 16:00:00,105.9
1/24/2018 16:00:00,105.79
1/25/2018 16:00:00,106.6
1/26/2018 16:00:00,108.39
1/29/2018 16:00:00,109.55
1/30/2018 16:00:00,107.73
1/31/2018 16:00:00,106.6
2/1/2018 16:00:00,105.52
2/2/2018 16:00:00,104.48
2/5/2018 16:00:00,100.09
2/6/2018 16:00:00,100.9
2/7/2018 16:00:00,102.85
2/8/2018 16:00:00,100.02
2/9/2018 16:00:00,99.37
2/12/2018 16:00:00,99.55
2/13/2018 16:00:00,100.98
2/14/2018 16:00:00,101.7
2/15/2018 16:00:00,103.23
2/16/2018 16:00:00,104.78
2/20/2018 16:00:00,94.11
2/21/2018 16:00:00,91.52
2/22/2018 16:00:00,92.77
2/23/2018 16:00:00,92.89
2/26/2018 16:00:00,93.12
2/27/2018 16:00:00,91.52
2/28/2018 16:00:00,90.01
3/1/2018 16:00:00,89.08
3/2/2018 16:00:00,88.77
3/5/2018 16:00:00,89.98
3/6/2018 16:00:00,89.06
3/7/2018 16:00:00,87.74
3/8/2018 16:00:00,87.92
3/9/2018 16:00:00,88.72
3/12/2018 16:00:00,88.07
3/13/2018 16:00:00,88.3
3/14/2018 16:00:00,87.67
3/15/2018 16:00:00,87.51
3/16/2018 16:00:00,89.17
3/19/2018 16:00:00,87.45
3/20/2018 16:00:00,87.95
3/21/2018 16:00:00,88.18
3/22/2018 16:00:00,87.14
3/23/2018 16:00:00,85.42
3/26/2018 16:00:00,87.5
3/27/2018 16:00:00,86.05
3/28/2018 16:00:00,87.77
3/29/2018 16:00:00,88.97
4/2/2018 16:00:00,85.55
4/3/2018 16:00:00,86.8
4/4/2018 16:00:00,87.22
4/5/2018 16:00:00,87.81
4/6/2018 16:00:00,86.69
4/9/2018 16:00:00,86.28
4/10/2018 16:00:00,86.45
